Overhead,Command,Object,Symbol,Layer,Layer2,Layer3
0.82%,TASK_GTPV1_U,[kernel.kallsyms],__iowrite64_copy,NG,PDCP,
0.80%,TASK_GTPV1_U,[kernel.kallsyms],update_curr_rt,NG,PDCP,
0.80%,TASK_GTPV1_U,[kernel.kallsyms],ep_scan_ready_list.constprop.17,NG,PDCP,
0.79%,TASK_GTPV1_U,[kernel.kallsyms],__perf_event_task_sched_in,NG,PDCP,
0.79%,TASK_GTPV1_U,libc-2.27.so,__memmove_avx_unaligned_erms,NG,PDCP,
0.76%,TASK_GTPV1_U,libpthread-2.27.so,__pthread_mutex_unlock,NG,PDCP,
0.75%,TASK_GTPV1_U,[unknown],0xfffffe00000ca01b,NG,PDCP,
0.74%,TASK_GTPV1_U,[kernel.kallsyms],dequeue_task_rt,NG,PDCP,
0.74%,TASK_GTPV1_U,[kernel.kallsyms],ep_poll_callback,NG,PDCP,
0.73%,TASK_GTPV1_U,[kernel.kallsyms],sys_epoll_wait,NG,PDCP,
0.73%,TASK_GTPV1_U,[kernel.kallsyms],csum_partial_copy_generic,NG,PDCP,
0.71%,TASK_GTPV1_U,[kernel.kallsyms],udp_sendmsg,NG,PDCP,
0.68%,TASK_GTPV1_U,[kernel.kallsyms],cpupri_set,NG,PDCP,
0.68%,TASK_GTPV1_U,[kernel.kallsyms],__slab_free,NG,PDCP,
0.65%,TASK_GTPV1_U,libc-2.27.so,__libc_calloc,NG,PDCP,
0.62%,TASK_GTPV1_U,[kernel.kallsyms],sockfd_lookup_light,NG,PDCP,
0.60%,TASK_GTPV1_U,[kernel.kallsyms],__alloc_skb,NG,PDCP,
0.60%,TASK_GTPV1_U,[kernel.kallsyms],import_single_range,NG,PDCP,
0.58%,TASK_GTPV1_U,[kernel.kallsyms],__dev_queue_xmit,NG,PDCP,
0.57%,TASK_GTPV1_U,[kernel.kallsyms],__rcu_read_unlock,NG,PDCP,
0.56%,TASK_GTPV1_U,[kernel.kallsyms],ep_item_poll.isra.12,NG,PDCP,
0.55%,TASK_GTPV1_U,[kernel.kallsyms],__netdev_pick_tx,NG,PDCP,
0.55%,TASK_GTPV1_U,[kernel.kallsyms],security_socket_recvmsg,NG,PDCP,
0.54%,TASK_GTPV1_U,[kernel.kallsyms],cpuacct_charge,NG,PDCP,
0.54%,TASK_GTPV1_U,nr-softmodem,gtpv1uReceiver,NG,PDCP,
0.53%,TASK_GTPV1_U,[kernel.kallsyms],skb_copy_datagram_iter,NG,PDCP,
0.52%,TASK_GTPV1_U,[kernel.kallsyms],__sk_mem_reduce_allocated,NG,PDCP,
0.50%,TASK_GTPV1_U,[kernel.kallsyms],__check_object_size,NG,PDCP,
0.48%,TASK_GTPV1_U,[kernel.kallsyms],move_addr_to_user,NG,PDCP,
0.48%,TASK_GTPV1_U,[kernel.kallsyms],eventfd_write,NG,PDCP,
0.47%,TASK_GTPV1_U,[kernel.kallsyms],__x86_indirect_thunk_r8,NG,PDCP,
0.47%,TASK_GTPV1_U,nr-softmodem,itti_send_msg_to_task_locked,NG,PDCP,
0.46%,TASK_GTPV1_U,[kernel.kallsyms],SYSC_recvfrom,NG,PDCP,
0.44%,TASK_GTPV1_U,[kernel.kallsyms],ip_route_output_key_hash_rcu,NG,PDCP,
0.44%,TASK_GTPV1_U,nr-softmodem,itti_get_events_locked,NG,PDCP,
0.44%,TASK_GTPV1_U,[kernel.kallsyms],__ip_make_skb,NG,PDCP,
0.42%,TASK_GTPV1_U,[kernel.kallsyms],ksize,NG,PDCP,
0.42%,TASK_GTPV1_U,[kernel.kallsyms],sock_alloc_send_pskb,NG,PDCP,
0.42%,TASK_GTPV1_U,[kernel.kallsyms],__fget_light,NG,PDCP,
0.41%,TASK_GTPV1_U,[kernel.kallsyms],__wake_up_common,NG,PDCP,
0.41%,TASK_GTPV1_U,[kernel.kallsyms],pick_next_task_fair,NG,PDCP,
0.39%,TASK_GTPV1_U,[kernel.kallsyms],__local_bh_enable_ip,NG,PDCP,
0.39%,TASK_GTPV1_U,libpthread-2.27.so,__libc_read,NG,PDCP,
0.37%,TASK_GTPV1_U,[kernel.kallsyms],__first_packet_length,NG,PDCP,
0.36%,TASK_GTPV1_U,[kernel.kallsyms],copy_page_to_iter,NG,PDCP,
0.36%,TASK_GTPV1_U,[kernel.kallsyms],cmpxchg_double_slab.isra.33,NG,PDCP,
0.36%,TASK_GTPV1_U,[kernel.kallsyms],__sched_text_start,NG,PDCP,
0.36%,TASK_GTPV1_U,[kernel.kallsyms],__kmalloc_node_track_caller,NG,PDCP,
0.35%,TASK_GTPV1_U,[kernel.kallsyms],schedule_hrtimeout_range_clock,NG,PDCP,
0.35%,TASK_GTPV1_U,[kernel.kallsyms],skb_put,NG,PDCP,
0.34%,TASK_GTPV1_U,[kernel.kallsyms],__rcu_read_lock,NG,PDCP,
0.34%,TASK_GTPV1_U,[unknown],0xfffffe000003700c,NG,PDCP,
0.34%,TASK_GTPV1_U,[kernel.kallsyms],kmem_cache_alloc_node,NG,PDCP,
0.33%,TASK_GTPV1_U,libpthread-2.27.so,__libc_sendto,NG,PDCP,
0.33%,TASK_GTPV1_U,[kernel.kallsyms],ip_do_fragment,NG,PDCP,
0.32%,TASK_GTPV1_U,[kernel.kallsyms],ctx_sched_out,NG,PDCP,
0.32%,TASK_GTPV1_U,[kernel.kallsyms],datagram_poll,NG,PDCP,
0.32%,TASK_GTPV1_U,[kernel.kallsyms],dev_hard_start_xmit,NG,PDCP,
0.32%,TASK_GTPV1_U,libc-2.27.so,epoll_wait,NG,PDCP,
0.32%,TASK_GTPV1_U,[kernel.kallsyms],netif_skb_features,NG,PDCP,
0.31%,TASK_GTPV1_U,[kernel.kallsyms],skb_release_head_state,NG,PDCP,
0.31%,TASK_GTPV1_U,[kernel.kallsyms],udp_send_skb,NG,PDCP,
0.31%,TASK_GTPV1_U,[kernel.kallsyms],kfree,NG,PDCP,
0.30%,TASK_GTPV1_U,[kernel.kallsyms],entry_SYSCALL_64_stage2,NG,PDCP,
0.30%,TASK_GTPV1_U,[kernel.kallsyms],mutex_lock,NG,PDCP,
0.30%,TASK_GTPV1_U,[kernel.kallsyms],iov_iter_advance,NG,PDCP,
0.26%,TASK_GTPV1_U,[kernel.kallsyms],pick_next_task_rt,NG,PDCP,
0.26%,TASK_GTPV1_U,[kernel.kallsyms],__x86_indirect_thunk_rcx,NG,PDCP,
0.26%,TASK_GTPV1_U,[kernel.kallsyms],__ip_append_data.isra.43,NG,PDCP,
0.26%,TASK_GTPV1_U,[unknown],0xfffffe0000037025,NG,PDCP,
0.25%,TASK_GTPV1_U,[kernel.kallsyms],fput_many,NG,PDCP,
0.24%,TASK_GTPV1_U,[kernel.kallsyms],netdev_pick_tx,NG,PDCP,
0.24%,TASK_GTPV1_U,nr-softmodem,nr_sdap_tx_entity,NG,PDCP,
0.24%,TASK_GTPV1_U,[kernel.kallsyms],__perf_event_task_sched_out,NG,PDCP,
0.23%,TASK_GTPV1_U,[kernel.kallsyms],rcu_note_context_switch,NG,PDCP,
0.22%,TASK_GTPV1_U,[kernel.kallsyms],SYSC_sendto,NG,PDCP,
0.22%,TASK_GTPV1_U,[kernel.kallsyms],kfree_skbmem,NG,PDCP,
0.22%,TASK_GTPV1_U,[kernel.kallsyms],fsnotify,NG,PDCP,
0.22%,TASK_GTPV1_U,[kernel.kallsyms],___slab_alloc,NG,PDCP,
0.21%,TASK_GTPV1_U,nr-softmodem,sdap_data_req,NG,PDCP,
0.21%,TASK_GTPV1_U,[kernel.kallsyms],aa_sock_msg_perm,NG,PDCP,
0.21%,TASK_GTPV1_U,[kernel.kallsyms],__kmalloc_reserve.isra.40,NG,PDCP,
0.21%,TASK_GTPV1_U,nr-softmodem,itti_get_events,NG,PDCP,
0.21%,TASK_GTPV1_U,libc-2.27.so,__libc_disable_asynccancel,NG,PDCP,
0.21%,TASK_GTPV1_U,[kernel.kallsyms],check_stack_object,NG,PDCP,
0.21%,TASK_GTPV1_U,[kernel.kallsyms],vfs_read,NG,PDCP,
0.21%,TASK_GTPV1_U,libpthread-2.27.so,__pthread_disable_asynccancel,NG,PDCP,
0.21%,TASK_GTPV1_U,[kernel.kallsyms],__ip_local_out,NG,PDCP,
0.21%,TASK_GTPV1_U,[kernel.kallsyms],udp_recvmsg,NG,PDCP,
0.20%,TASK_GTPV1_U,[kernel.kallsyms],common_file_perm,NG,PDCP,
0.20%,TASK_GTPV1_U,libpthread-2.27.so,__libc_write,NG,PDCP,
0.20%,TASK_GTPV1_U,[kernel.kallsyms],_raw_spin_lock_bh,NG,PDCP,
0.20%,TASK_GTPV1_U,[kernel.kallsyms],x86_pmu_disable,NG,PDCP,
0.20%,TASK_GTPV1_U,[kernel.kallsyms],sch_direct_xmit,NG,PDCP,
0.20%,TASK_GTPV1_U,libpthread-2.27.so,__pthread_enable_asynccancel,NG,PDCP,
0.19%,TASK_GTPV1_U,[kernel.kallsyms],mutex_unlock,NG,PDCP,
0.18%,TASK_GTPV1_U,[kernel.kallsyms],mlx4_en_select_queue,NG,PDCP,
0.18%,TASK_GTPV1_U,[kernel.kallsyms],eventfd_read,NG,PDCP,
0.17%,TASK_GTPV1_U,nr-softmodem,0x00000000008b4f60,NG,PDCP,
0.15%,TASK_GTPV1_U,[kernel.kallsyms],vfs_write,NG,PDCP,
0.14%,TASK_GTPV1_U,[kernel.kallsyms],csum_block_add_ext,NG,PDCP,
0.14%,TASK_GTPV1_U,[kernel.kallsyms],aa_file_perm,NG,PDCP,
0.14%,TASK_GTPV1_U,[kernel.kallsyms],rw_verify_area,NG,PDCP,
0.13%,TASK_GTPV1_U,[kernel.kallsyms],update_rq_clock,NG,PDCP,
0.13%,TASK_GTPV1_U,[kernel.kallsyms],__skb_try_recv_from_queue,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],ip_send_skb,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],__acct_update_integrals,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],sock_wmalloc,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],xfrm_lookup,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],native_sched_clock,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],ip_setup_cork,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],dst_release,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],schedule,NG,PDCP,
0.12%,TASK_GTPV1_U,nr-softmodem,gtpv1uCreateAndSendMsg.constprop.130,NG,PDCP,
0.12%,TASK_GTPV1_U,[kernel.kallsyms],__msecs_to_jiffies,NG,PDCP,
0.12%,TASK_GTPV1_U,libpthread-2.27.so,__libc_recvfrom,NG,PDCP,
0.11%,TASK_GTPV1_U,nr-softmodem,pthread_mutex_lock@plt,NG,PDCP,
0.11%,TASK_GTPV1_U,[unknown],0xfffffe0000037031,NG,PDCP,
0.11%,TASK_GTPV1_U,libc-2.27.so,_int_malloc,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],ip_generic_getfrag,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],_raw_spin_unlock,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],ip_finish_output,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],pick_next_task_idle,NG,PDCP,
0.11%,TASK_GTPV1_U,nr-softmodem,itti_free,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],_raw_spin_unlock_bh,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],move_addr_to_kernel.part.18,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],csum_and_copy_from_iter_full,NG,PDCP,
0.11%,TASK_GTPV1_U,[unknown],0xfffffe0000037046,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],kmem_cache_free,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],validate_xmit_skb_list,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],copy_user_generic_unrolled,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],ip_options_fragment,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],dequeue_rt_stack,NG,PDCP,
0.11%,TASK_GTPV1_U,nr-softmodem,nr_sdap_qfi2drb_map,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],__fsnotify_parent,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],ip_output,NG,PDCP,
0.11%,TASK_GTPV1_U,[kernel.kallsyms],plist_del,NG,PDCP,
0.11%,TASK_GTPV1_U,[unknown],0xfffffe00000ca00c,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],__ip_dev_find,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],inet_recvmsg,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],alloc_skb_with_frags,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],sched_clock_cpu,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],deactivate_task,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],validate_xmit_skb,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],intel_pmu_disable_all,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],ip_send_check,NG,PDCP,
0.10%,TASK_GTPV1_U,[kernel.kallsyms],skb_network_protocol,NG,PDCP,
0.09%,TASK_GTPV1_U,[kernel.kallsyms],neigh_resolve_output,NG,PDCP,
0.09%,TASK_GTPV1_U,[kernel.kallsyms],ip_copy_metadata,NG,PDCP,
0.09%,TASK_GTPV1_U,[kernel.kallsyms],_raw_spin_lock_irq,NG,PDCP,
0.09%,TASK_GTPV1_U,[unknown],0xfffffe0000037027,NG,PDCP,
0.09%,TASK_GTPV1_U,[kernel.kallsyms],__skb_recv_udp,NG,PDCP,
0.09%,TASK_GTPV1_U,[kernel.kallsyms],copy_user_enhanced_fast_string,NG,PDCP,
0.08%,TASK_GTPV1_U,[kernel.kallsyms],__cgroup_bpf_run_filter_skb,NG,PDCP,
0.08%,TASK_GTPV1_U,[kernel.kallsyms],udp_poll,NG,PDCP,
0.05%,PDCP,data,libpthread-2.27.so,PDCP,,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],enqueue_task_fair,NG,PDCP,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],native_apic_msr_write,NG,PDCP,
0.00%,PDCP,data,[kernel.kallsyms],PDCP,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],intel_bts_enable_local,NG,PDCP,
0.00%,PDCP,data,[kernel.kallsyms],PDCP,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],event_function,NG,PDCP,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],x86_pmu_enable,NG,PDCP,
